,Domain,Course,Similarity,jobSkills,courseSkills
194,"Data Science Analyst, Revenue Strategy and Operations, Google Marketing Solutions",CSE 328,0.17194915486034,"translating,solving,evaluating,evolving,exceeding,exercising,executing,engaging,estimating,establishing,analysis,mathematics,recommendation,business,sql,result,judgment,master,science,computer","representing,specifying,handling,including,exploiting,explaining,existing,finding,filtering,editing,introduction,display,color,raster,calligraphic,computer,input,hardware,transformation,interaction"
195,"High-level Synthesis Design Engineer, Consumer Hardware",CSE 328,0.17194915486034,"breaking,turning,processing,prototyping,making,exercising,exceeding,evolving,executing,estimating,trade,offs,silicon,systemverilog,bash,verilog,fpga,cost,engineering,computer","representing,specifying,handling,including,exploiting,explaining,existing,finding,filtering,editing,introduction,display,color,raster,calligraphic,computer,input,hardware,transformation,interaction"
196,"New Product Quality Manager, Consumer Hardware",CSE 328,0.17194915486034,"managing,solving,evolving,exceeding,executing,exercising,evaluating,estimating,establishing,engaging,cost,interconnect,driver,speak,quality,finance,issue,development,master,computer","representing,specifying,handling,including,exploiting,explaining,existing,finding,filtering,editing,introduction,display,color,raster,calligraphic,computer,input,hardware,transformation,interaction"
197,"Principal, Strategy, YouTube",CSE 328,0.17194915486034,"compelling,modeling,presenting,solving,evaluating,exercising,executing,exceeding,evolving,establishing,software,way,spreadsheet,judgment,communicate,influence,master,science,engineering,computer","representing,specifying,handling,including,exploiting,explaining,existing,finding,filtering,editing,introduction,display,color,raster,calligraphic,computer,input,hardware,transformation,interaction"
198,Staffing Services Lead,CSE 328,0.1668787588365376,"achieving,maximizing,managing,maintaining,recruiting,designing,working,evolving,exceeding,executing,process,team,efficiency,domain,service,responsibility,effort,knowledge,delivery,implementing","representing,specifying,handling,including,exploiting,explaining,existing,finding,filtering,editing,introduction,display,color,raster,calligraphic,computer,input,hardware,transformation,interaction"
199,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 328,0.1668787588365376,"supporting,operating,thinking,solving,exceeding,evolving,executing,establishing,estimating,evaluating,storage,engine,commerce,server,app,advocate,presence,customer,io,implementing","representing,specifying,handling,including,exploiting,explaining,existing,finding,filtering,editing,introduction,display,color,raster,calligraphic,computer,input,hardware,transformation,interaction"
200,"Partner Sales Manager, Go-to-Market Partnerships, Google Cloud",CSE 331,0.1993886770535027,"collaborating,computing,understanding,evolving,executing,exercising,exceeding,establishing,evaluating,estimating,cloud,partner,compute,engagement,middleware,consultation,visualization,pipeline,delivery,network","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
201,"Data Science Analyst, Revenue Strategy and Operations, Google Marketing Solutions",CSE 331,0.1937196783721447,"translating,solving,evaluating,evolving,exceeding,exercising,executing,engaging,estimating,establishing,analysis,mathematics,recommendation,business,sql,result,judgment,master,science,computer","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
202,"High-level Synthesis Design Engineer, Consumer Hardware",CSE 331,0.1937196783721447,"breaking,turning,processing,prototyping,making,exercising,exceeding,evolving,executing,estimating,trade,offs,silicon,systemverilog,bash,verilog,fpga,cost,engineering,computer","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
203,"New Product Quality Manager, Consumer Hardware",CSE 331,0.1937196783721447,"managing,solving,evolving,exceeding,executing,exercising,evaluating,estimating,establishing,engaging,cost,interconnect,driver,speak,quality,finance,issue,development,master,computer","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
204,"Principal, Strategy, YouTube",CSE 331,0.1937196783721447,"compelling,modeling,presenting,solving,evaluating,exercising,executing,exceeding,evolving,establishing,software,way,spreadsheet,judgment,communicate,influence,master,science,engineering,computer","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
205,"Marketing Analyst, Product Growth",CSE 331,0.1907701831776648,"translating,evolving,exceeding,executing,evaluating,estimating,establishing,fighting,facing,finishing,retention,mapreduce,sa,hadoop,matlab,acquisition,analysis,package,php,programming","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
206,Staffing Services Lead,CSE 331,0.1855633173137903,"achieving,maximizing,managing,maintaining,recruiting,designing,working,evolving,exceeding,executing,process,team,efficiency,domain,service,responsibility,effort,knowledge,delivery,implementing","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
207,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 331,0.1855633173137903,"supporting,operating,thinking,solving,exceeding,evolving,executing,establishing,estimating,evaluating,storage,engine,commerce,server,app,advocate,presence,customer,io,implementing","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
208,Associate Legal Counsel (Commercial) Google Cloud,CSE 331,0.183496984586236,"advising,upcoming,licensing,outsourcing,including,negotiating,drafting,working,exercising,executing,contract,jurisdiction,protection,transaction,law,change,speak,issue,client,software","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
209,"Customer Reference Marketing Manager, Google Cloud",CSE 331,0.183496984586236,"executing,evaluating,exceeding,evolving,engaging,estimating,exercising,establishing,filing,fighting,reference,region,customer,resource,agency,collaboration,communication,build,manage,software","programming,writing,exploiting,explaining,existing,following,focusing,fitting,filtering,editing,security,terminology,cryptography,operating,network,introduces,concept,computer,topic,system"
210,People Partner,CSE 332,0.2184359280063825,"coaching,working,solving,following,planning,consulting,exceeding,evaluating,finishing,finding,consultation,action,leader,change,recommendation,analysis,trend,set,quo,understand","making,understanding,using,programming,exploiting,explaining,filtering,visualization,analytics,move,others,sense,pipeline,cognition,perception,finance,domain"
211,"AdMob Technical Sales Lead, Online Partnerships Group",CSE 332,0.2008629698744591,"designing,solving,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,turnaround,app,requirement,meet,support,web,solution,advertising,customer,knowledge","making,understanding,using,programming,exploiting,explaining,filtering,visualization,analytics,move,others,sense,pipeline,cognition,perception,finance,domain"
212,Associate Lead Recruiter (Hardware),CSE 332,0.2008629698744591,"staffing,recruiting,maintaining,designing,managing,evolving,delivering,solving,working,leading,client,ability,consult,fun,employee,relationship,manner,effort,integrity,knowledge","making,understanding,using,programming,exploiting,explaining,filtering,visualization,analytics,move,others,sense,pipeline,cognition,perception,finance,domain"
213,Revenue Systems Senior Accountant,CSE 332,0.2008629698744591,"committing,converting,analyzing,driving,working,challenging,developing,solving,exceeding,evolving,finance,obiee,version,process,core,hyperion,oracle,creativity,control,knowledge","making,understanding,using,programming,exploiting,explaining,filtering,visualization,analytics,move,others,sense,pipeline,cognition,perception,finance,domain"
